donorID,campaignID,amount,date
D128172,2498,"30,0",30/08/2010
D128173,2417,"5,0",04/07/2010
D128174,3505,"5,0",16/05/2013
D128175,3360,"5,0",07/01/2013
D128175,3781,"5,0",09/03/2014
D128175,3784,"5,0",11/04/2014
D128175,4138,"5,0",29/03/2015
D128175,4146,"5,0",19/07/2015
D128176,2360,"30,0",14/04/2010
D128176,2566,"30,0",07/11/2010
D128176,2695,"30,0",18/03/2011
D128176,2994,"30,0",22/11/2011
D128176,3049,"30,0",23/12/2011
D128176,3187,"35,0",18/05/2012
D128176,3440,"30,0",15/02/2013
D128176,3545,"30,0",15/08/2013
D128177,2451,"30,0",17/07/2010
D128177,2714,"30,0",02/06/2011
D128178,2414,"30,0",13/05/2010
D128179,,"50,0",06/03/2010
D128180,2414,"30,0",10/05/2010
D128181,2653,"25,0",05/02/2011
D128182,,"25,0",12/03/2010
D128182,2553,"5,0",05/11/2010
D128183,2498,"5,0",27/08/2010
D128183,2534,"5,0",26/09/2010
D128184,,"50,0",13/03/2010
D128185,2963,"67,0",22/10/2011
D128185,,"60,0",29/05/2015
D128186,3249,"100,0",07/08/2012
D128186,3443,"100,0",18/03/2013
D128186,3782,"150,0",10/03/2014
D128187,2908,"37,0",06/09/2011
D128187,3187,"36,0",27/05/2012
D128187,3449,"35,0",17/05/2013
D128188,2498,"30,0",05/09/2010
D128188,2695,"35,0",18/03/2011
D128188,2964,"30,0",13/11/2011
D128188,3184,"35,0",27/04/2012
D128188,3527,"35,0",16/06/2013
D128188,3603,"35,0",24/10/2013
D128189,3941,"30,0",14/01/2015
D128189,4681,"40,0",09/04/2017
D128190,3129,"15,0",07/04/2012
D128191,1739,"12,39",20/04/2008
D128191,1778,"12,39",10/06/2008
D128191,1808,"12,39",30/06/2008
D128191,2144,"15,0",26/07/2009
D128191,,"10,0",18/09/2011
D128191,3049,"10,0",30/12/2011
D128192,,"20,0",25/03/2010
D128193,3129,"10,0",25/03/2012
D128193,3129,"10,0",27/03/2012
D128193,3129,"10,0",27/03/2012
D128193,3129,"10,0",28/03/2012
D128193,3129,"10,0",29/03/2012
D128193,3129,"10,0",30/03/2012
D128193,3129,"10,0",31/03/2012
D128193,3129,"10,0",31/03/2012
D128193,3129,"10,0",31/03/2012
D128193,3129,"10,0",31/03/2012
D128193,3129,"10,0",01/04/2012
D128193,3129,"10,0",01/04/2012
D128193,3129,"10,0",03/04/2012
D128193,3129,"10,0",04/04/2012
D128193,3129,"10,0",05/04/2012
D128193,3129,"10,0",05/04/2012
D128193,3129,"10,0",05/04/2012
D128193,3129,"10,0",05/04/2012
D128193,3129,"10,0",06/04/2012
D128193,3129,"10,0",06/04/2012
D128193,3129,"10,0",07/04/2012
D128193,3129,"10,0",07/04/2012
D128193,3129,"10,0",08/04/2012
D128193,3129,"10,0",08/04/2012
D128193,3129,"10,0",08/04/2012
D128193,3129,"10,0",09/04/2012
D128193,3129,"10,0",10/04/2012
D128193,3129,"10,0",11/04/2012
D128193,3129,"10,0",11/04/2012
D128193,3129,"10,0",12/04/2012
D128193,3129,"10,0",12/04/2012
D128193,3129,"10,0",12/04/2012
D128193,3129,"10,0",12/04/2012
D128193,3184,"10,0",25/04/2012
D128193,3236,"10,0",19/07/2012
D128194,4210,"10,0",06/11/2015
D128194,4685,"10,0",16/05/2017
D128195,2632,"30,0",27/12/2010
D128195,2838,"30,0",07/07/2011
D128195,3049,"30,0",30/12/2011
D128195,3129,"30,0",09/04/2012
D128195,3189,"90,0",22/06/2012
D128195,3300,"30,0",14/09/2012
D128195,3449,"30,0",15/05/2013
D128195,4137,"50,0",17/03/2015
D128196,,"50,0",27/03/2010
D128196,2712,"60,0",04/05/2011
D128196,2994,"60,0",16/11/2011
D128196,3189,"50,0",28/06/2012
D128196,3788,"60,0",21/06/2014
D128196,4133,"50,0",31/01/2015
D128196,5326,"60,0",13/06/2018
D128196,7090,"60,0",08/04/2019
D128197,2414,"30,0",22/05/2010
D128197,2994,"30,0",10/11/2011
D128198,4306,"40,0",12/07/2016
D128199,2414,"30,0",18/05/2010
D128199,2632,"30,0",04/01/2011
D128199,2871,"30,0",22/07/2011
D128199,3449,"30,0",13/05/2013
D128199,4138,"30,0",31/03/2015
D128200,3781,"100,0",09/03/2014
D128200,4272,"100,0",31/05/2016
D128201,,"5,0",31/05/2011
D128201,2905,"5,0",22/08/2011
D128201,3049,"5,0",31/12/2011
D128202,2802,"32,25",01/07/2011
D128202,4801,"40,0",30/07/2017
D128203,,"40,0",02/04/2010
D128204,2908,"20,0",13/09/2011
D128204,3049,"20,0",31/12/2011
D128205,3360,"30,0",13/01/2013
D128205,3444,"30,0",18/03/2013
D128206,2414,"30,0",10/05/2010
D128206,2632,"30,0",29/12/2010
D128206,3049,"40,0",27/12/2011
D128206,3188,"40,0",16/06/2012
D128206,3445,"40,0",15/04/2013
D128206,3788,"50,0",07/06/2014
D128206,4272,"50,0",13/06/2016
D128206,4460,"60,0",14/10/2016
D128206,5316,"60,0",30/05/2018
D128206,7212,"60,0",08/05/2019
D128207,,"30,0",03/04/2010
D128207,2710,"35,0",21/04/2011
D128207,2994,"100,0",20/11/2011
D128207,3064,"36,0",09/01/2012
D128207,3183,"50,0",15/04/2012
D128207,3184,"70,0",23/04/2012
D128207,3441,"100,0",17/02/2013
D128207,3448,"100,0",14/04/2013
D128207,3786,"195,0",11/05/2014
D128208,711,"24,79",11/07/2005
D128208,767,"24,79",01/08/2005
D128208,901,"24,79",01/12/2005
D128208,930,"24,79",28/12/2005
D128208,1000,"24,79",07/03/2006
D128208,1058,"24,79",09/05/2006
D128208,1074,"24,79",07/06/2006
D128208,1101,"24,79",22/06/2006
D128208,1185,"24,79",03/09/2006
D128208,1248,"24,79",05/12/2006
D128208,1338,"24,79",24/02/2007
D128208,1343,"24,79",14/03/2007
D128208,1529,"24,79",11/08/2007
D128208,1626,"24,79",04/12/2007
D128208,1699,"24,79",26/03/2008
D128208,1790,"24,79",14/06/2008
D128208,1949,"24,79",27/12/2008
D128208,1962,"24,79",01/01/2009
D128209,2646,"5,0",25/01/2011
D128209,2714,"5,0",05/06/2011
D128210,3189,"50,0",27/06/2012
D128210,3448,"50,0",26/04/2013
D128210,3545,"40,0",23/08/2013
D128210,3663,"50,0",03/12/2013
D128210,3788,"50,0",14/06/2014
D128210,4144,"50,0",12/06/2015
D128211,2908,"40,0",16/09/2011
D128211,3785,"25,0",03/05/2014
D128211,3788,"50,0",21/06/2014
D128211,4138,"30,0",28/03/2015
D128211,4143,"25,0",21/05/2015
D128211,4683,"25,0",29/04/2017
D128211,4685,"25,0",30/05/2017
D128211,4687,"25,0",01/07/2017
D128211,4801,"25,0",18/07/2017
D128211,4990,"25,0",13/09/2017
D128211,5186,"25,0",25/02/2018
D128212,2916,"25,0",25/09/2011
D128213,2414,"5,0",09/05/2010
D128214,,"50,0",05/04/2010
D128214,3249,"30,0",12/08/2012
D128215,2534,"30,0",29/09/2010
D128216,1181,"12,39",24/08/2006
D128216,1218,"7,44",19/10/2006
D128216,1280,"12,39",14/12/2006
D128216,1316,"7,44",30/12/2006
D128216,1338,"7,44",16/02/2007
D128216,1343,"7,44",28/02/2007
D128216,1465,"4,96",27/06/2007
D128217,4137,"30,0",17/03/2015
D128217,4144,"30,0",08/06/2015
D128217,5326,"40,0",17/06/2018
D128217,6168,"40,0",29/08/2018
D128217,7199,"40,0",18/04/2019
D128218,2534,"30,0",15/09/2010
D128218,6168,"41,0",05/09/2018
D128219,2534,"30,0",16/09/2010
D128220,3108,"33,0",13/03/2012
D128220,3277,"50,0",01/09/2012
D128220,3603,"70,0",02/11/2013
D128220,4145,"40,0",01/07/2015
D128220,4149,"10,0",29/08/2015
D128220,5359,"50,0",13/07/2018
D128220,6168,"41,0",28/08/2018
D128221,2534,"30,0",16/09/2010
D128221,2712,"30,0",11/05/2011
D128221,3016,"30,0",06/12/2011
D128222,3941,"30,0",01/01/2015
D128222,4222,"30,0",17/04/2016
D128222,4677,"40,0",22/01/2017
D128222,5434,"40,0",24/07/2018
D128222,6958,"40,0",22/11/2018
D128222,7005,"40,0",16/01/2019
D128222,7074,"40,0",14/03/2019
D128222,7395,"40,0",29/09/2019
D128223,3249,"10,0",01/08/2012
D128224,4141,"25,0",07/05/2015
D128225,2414,"30,0",14/05/2010
D128226,2414,"50,0",13/05/2010
D128226,2714,"80,0",30/05/2011
D128226,2964,"50,0",31/10/2011
D128226,3449,"100,0",04/05/2013
D128226,3788,"100,0",12/06/2014
D128226,4149,"80,0",13/09/2015
D128227,2654,"5,0",24/02/2011
D128228,2916,"30,0",25/09/2011
D128229,2963,"30,0",26/10/2011
D128229,3449,"30,0",16/05/2013
D128229,5326,"40,0",23/06/2018
D128229,7108,"40,0",21/04/2019
D128230,3361,"30,0",15/01/2013
D128231,2414,"10,0",22/05/2010
D128232,2414,"10,0",14/05/2010
D128232,3049,"10,0",27/12/2011
D128232,3189,"10,0",30/06/2012
D128232,3788,"10,0",08/06/2014
D128233,2231,"30,0",08/11/2009
D128233,2256,"30,0",24/12/2009
D128233,2534,"10,0",24/09/2010
D128233,2633,"10,0",14/01/2011
D128233,2633,"10,0",21/01/2011
D128233,2695,"10,0",20/03/2011
D128233,3033,"10,0",13/12/2011
D128233,3236,"10,0",23/07/2012
D128233,3440,"10,0",29/01/2013
D128233,3444,"10,0",22/03/2013
D128233,3445,"10,0",30/03/2013
D128233,3669,"10,0",16/01/2014
D128233,4138,"15,0",31/03/2015
D128233,4140,"15,0",03/05/2015
D128233,4144,"20,0",21/06/2015
D128234,,"1000,0",22/04/2010
D128234,2653,"1000,0",20/02/2011
D128235,2653,"32,5",20/02/2011
D128235,3125,"20,0",20/03/2012
D128236,2713,"30,0",18/05/2011
D128236,2802,"30,0",22/06/2011
D128236,3049,"30,0",08/01/2012
D128237,3129,"33,0",06/04/2012
D128238,2414,"90,0",18/05/2010
D128238,5326,"40,0",25/06/2018
D128239,2550,"30,0",13/10/2010
D128239,2714,"32,0",15/06/2011
D128239,3360,"36,0",11/01/2013
D128240,3941,"10,0",12/01/2015
D128241,2414,"30,0",23/05/2010
D128241,2714,"32,6",03/06/2011
D128241,3188,"33,0",17/06/2012
D128242,1775,"12,39",18/05/2008
D128242,2094,"10,0",22/05/2009
D128242,3249,"30,0",02/08/2012
D128243,1568,"148,74",23/09/2007
D128244,2263,"30,0",09/01/2010
D128244,2632,"30,0",05/01/2011
D128244,2653,"30,0",20/02/2011
D128244,2695,"30,0",21/03/2011
D128244,2711,"32,0",27/04/2011
D128244,2712,"32,0",05/05/2011
D128244,2871,"30,0",27/07/2011
D128244,2905,"30,0",25/08/2011
D128244,2994,"30,0",18/11/2011
D128244,3129,"30,0",01/04/2012
D128244,3184,"30,0",26/04/2012
D128244,3445,"30,0",15/04/2013
D128244,3782,"30,0",06/03/2014
D128245,3528,"30,0",09/07/2013
D128246,2414,"30,0",11/05/2010
D128246,2711,"40,0",28/04/2011
D128246,2994,"40,0",19/11/2011
D128246,3254,"50,0",19/08/2012
D128246,3445,"50,0",05/04/2013
D128246,,"50,0",16/05/2015
D128246,,"50,0",23/04/2016
D128246,4684,"50,0",09/05/2017
D128247,2550,"30,0",11/10/2010
D128247,2713,"30,0",17/05/2011
D128247,,"30,0",01/07/2011
D128247,3049,"30,0",03/01/2012
D128247,3189,"30,0",06/07/2012
D128248,3941,"39,0",11/01/2015
D128248,5103,"40,0",20/01/2018
D128248,7199,"41,0",27/04/2019
D128249,2646,"30,0",27/01/2011
D128249,2712,"32,0",09/05/2011
D128249,2994,"30,0",22/11/2011
D128250,2550,"30,0",06/10/2010
D128250,2713,"30,0",31/05/2011
D128250,3049,"35,0",06/01/2012
D128250,3448,"30,0",14/04/2013
D128250,3788,"30,0",13/06/2014
D128250,4149,"30,0",10/09/2015
D128251,2550,"30,0",04/10/2010
D128252,2225,"20,0",25/10/2009
D128253,3781,"30,0",07/03/2014
D128253,4140,"30,0",01/05/2015
D128253,4674,"40,0",29/12/2016
D128253,5359,"40,0",10/07/2018
D128254,2710,"30,0",14/04/2011
D128254,2713,"30,0",23/05/2011
D128254,2964,"30,0",05/11/2011
D128254,3449,"30,0",11/05/2013
D128255,3186,"33,0",04/05/2012
D128255,3786,"30,0",07/05/2014
D128255,4133,"30,0",15/01/2015
D128255,5296,"40,0",05/05/2018
D128255,5434,"40,0",25/07/2018
D128256,1212,"49,58",24/09/2006
D128256,1248,"24,79",27/11/2006
D128256,1634,"99,16",27/12/2007
D128256,1933,"74,37",03/12/2008
D128256,2335,"150,0",04/03/2010
D128256,2550,"100,0",13/10/2010
D128256,2712,"125,0",01/05/2011
D128256,4137,"100,0",20/03/2015
D128256,4684,"100,0",30/04/2017
D128256,5326,"100,0",15/06/2018
D128256,7059,"100,0",24/02/2019
D128257,2963,"32,25",03/11/2011
D128257,3188,"33,0",17/06/2012
D128257,3445,"35,0",04/04/2013
D128257,3784,"39,0",20/04/2014
D128257,4144,"43,0",17/06/2015
D128257,4500,"41,0",30/10/2016
D128258,4210,"30,0",22/10/2015
D128258,4801,"40,0",25/07/2017
D128259,,"30,0",08/05/2010
D128259,,"30,0",08/05/2011
D128259,3049,"30,0",01/01/2012
D128260,2414,"50,0",12/05/2010
D128260,2712,"30,0",10/05/2011
D128260,4137,"40,0",17/03/2015
D128261,3449,"10,0",11/05/2013
D128262,2414,"30,0",15/05/2010
D128262,3033,"10,0",17/12/2011
D128263,2414,"5,0",18/05/2010
D128263,2710,"5,0",07/04/2011
D128263,2872,"10,0",12/08/2011
D128263,3049,"5,0",04/01/2012
D128264,2712,"32,0",06/05/2011
D128264,2714,"32,0",15/06/2011
D128264,2802,"32,25",02/07/2011
D128264,2838,"40,0",08/07/2011
D128265,2654,"50,0",16/02/2011
D128265,3033,"100,0",20/12/2011
D128265,3189,"100,0",22/06/2012
D128265,3545,"100,0",22/08/2013
D128265,3895,"100,0",26/10/2014
D128265,4133,"100,0",31/01/2015
D128265,,"50,0",27/05/2019
D128266,2470,"10,0",02/08/2010
D128266,3033,"20,0",17/12/2011
D128266,3254,"39,0",22/08/2012
D128266,3444,"30,0",18/03/2013
D128266,3603,"30,0",25/10/2013
D128267,2498,"75,0",24/08/2010
D128267,2710,"75,0",23/04/2011
D128267,3330,"30,0",05/10/2012
D128268,,"30,0",13/05/2010
D128268,,"30,0",27/05/2011
D128268,3049,"30,0",25/12/2011
D128268,3189,"30,0",26/06/2012
D128268,3449,"30,0",06/05/2013
D128269,2553,"20,0",21/10/2010
D128270,2553,"30,0",26/10/2010
D128270,2712,"30,0",04/05/2011
D128270,3033,"30,0",24/12/2011
D128270,3188,"30,0",12/06/2012
D128271,2553,"20,0",25/10/2010
D128271,2695,"5,0",26/03/2011
D128271,2838,"5,0",20/07/2011
D128271,4137,"5,0",09/03/2015
D128272,2553,"10,0",07/11/2010
D128272,2714,"10,0",17/06/2011
D128272,3183,"10,0",20/04/2012
D128273,2654,"30,0",26/02/2011
D128273,3108,"30,0",01/03/2012
D128273,3189,"20,0",03/07/2012
D128273,5104,"40,0",07/02/2018
D128273,5326,"40,0",28/06/2018
D128273,6168,"40,0",29/08/2018
D128273,7243,"40,0",15/06/2019
D128274,,"30,0",15/05/2010
D128274,2646,"30,0",29/01/2011
D128274,2710,"30,0",13/04/2011
D128275,2553,"25,0",20/10/2010
D128275,3049,"40,0",07/01/2012
D128276,3528,"25,0",02/07/2013
D128277,3079,"30,0",20/01/2012
D128277,3346,"35,0",01/11/2012
D128277,3445,"30,0",11/04/2013
D128277,3916,"35,0",16/11/2014
D128277,4144,"40,0",23/06/2015
D128277,5103,"40,0",08/01/2018
D128277,7212,"40,0",09/05/2019
D128278,2553,"5,0",06/11/2010
D128278,2714,"10,0",09/06/2011
D128279,2553,"30,0",27/10/2010
D128280,2553,"12,5",22/10/2010
D128280,2714,"5,0",12/06/2011
D128280,3049,"5,0",27/12/2011
D128280,5326,"5,0",19/06/2018
D128280,6922,"5,0",03/11/2018
D128281,2553,"30,0",03/11/2010
D128281,2695,"35,0",01/04/2011
D128281,2711,"30,0",04/05/2011
D128281,2871,"35,0",28/07/2011
D128281,3125,"35,0",25/03/2012
D128282,3360,"50,0",03/01/2013
D128283,2553,"5,0",21/10/2010
D128284,3249,"33,0",30/07/2012
D128284,4141,"39,0",30/04/2015
D128285,2908,"25,0",07/09/2011
D128285,3049,"15,0",05/01/2012
D128285,3187,"30,0",21/05/2012
D128286,2553,"5,0",05/11/2010
D128287,2550,"25,0",17/10/2010
D128287,2695,"30,0",30/03/2011
D128287,2838,"25,0",06/07/2011
D128287,2964,"30,0",04/11/2011
D128287,3079,"15,0",01/02/2012
D128287,3188,"25,0",19/06/2012
D128287,3443,"30,0",09/03/2013
D128287,3787,"30,0",31/05/2014
D128287,4145,"20,0",01/07/2015
D128287,5296,"20,0",23/05/2018
D128288,3361,"33,0",23/01/2013
D128288,3814,"39,0",06/09/2014
D128288,4222,"39,0",22/04/2016
D128289,2553,"10,0",20/10/2010
D128289,,"30,0",22/10/2011
D128289,3183,"45,0",05/04/2012
D128289,3189,"30,0",28/06/2012
D128289,3346,"40,0",10/11/2012
D128289,3445,"30,0",08/04/2013
D128289,4134,"35,0",29/01/2015
D128289,4138,"80,0",22/03/2015
D128290,2534,"40,0",01/10/2010
D128291,4141,"20,0",28/04/2015
D128291,5326,"10,0",13/06/2018
D128292,2916,"30,0",27/09/2011
D128292,3188,"30,0",20/06/2012
D128292,3545,"30,0",09/08/2013
D128292,3788,"30,0",19/06/2014
D128292,4133,"30,0",30/01/2015
D128293,2553,"30,0",28/10/2010
D128294,2553,"10,0",28/10/2010
D128294,2713,"10,0",01/06/2011
D128294,2994,"10,0",17/11/2011
D128294,3064,"10,0",05/01/2012
D128294,3189,"10,0",21/06/2012
D128294,3348,"5,0",20/11/2012
D128294,4134,"10,0",13/02/2015
D128294,4687,"20,0",30/06/2017
D128295,2553,"5,0",30/10/2010
D128296,3361,"5,0",16/01/2013
D128297,2711,"20,0",19/04/2011
D128297,2802,"10,0",26/06/2011
D128298,,"30,0",24/05/2010
D128299,2550,"12,39",09/10/2010
D128299,2653,"15,0",22/02/2011
D128299,2908,"15,0",17/09/2011
D128300,2553,"10,0",29/10/2010
D128300,4137,"10,0",19/03/2015
D128301,2553,"10,0",25/10/2010
D128301,2711,"10,0",05/05/2011
D128301,2713,"10,0",15/05/2011
D128301,2714,"10,0",17/06/2011
D128302,,"35,0",27/05/2010
D128302,,"35,0",29/05/2011
D128303,2417,"30,0",04/07/2010
D128304,3809,"50,0",29/07/2014
D128304,4219,"30,0",12/03/2016
D128305,4137,"20,0",24/03/2015
D128306,2553,"31,0",27/10/2010
D128306,3187,"33,0",04/06/2012
D128306,3786,"31,0",13/05/2014
D128306,4140,"31,0",19/04/2015
D128307,2553,"40,0",26/10/2010
D128308,3249,"35,0",06/08/2012
D128308,3443,"32,0",18/03/2013
D128309,,"30,0",22/11/2010
D128309,2653,"40,0",09/02/2011
D128309,2710,"40,0",15/04/2011
D128309,2710,"40,0",17/04/2011
D128309,2838,"40,0",07/07/2011
D128310,,"50,0",30/05/2010
D128310,,"30,0",01/05/2011
D128310,2964,"30,0",11/11/2011
D128310,3236,"30,0",08/07/2012
D128310,3440,"30,0",29/01/2013
D128311,,"25,0",30/05/2010
D128312,2414,"40,0",17/05/2010
D128313,2414,"6,5",07/05/2010
D128313,3108,"6,5",10/03/2012
D128313,6169,"30,0",16/09/2018
D128314,4210,"5,0",22/10/2015
D128315,3941,"30,0",02/01/2015
D128316,2908,"50,0",06/09/2011
D128317,2916,"30,0",27/09/2011
D128317,3189,"35,0",24/06/2012
D128317,5434,"40,0",30/07/2018
D128317,7346,"40,0",14/09/2019
D128318,3330,"33,0",15/10/2012
D128318,3642,"35,0",15/11/2013
D128319,2414,"50,0",13/05/2010
D128320,2802,"5,0",22/06/2011
D128320,3016,"3,0",26/11/2011
D128320,3083,"4,0",14/02/2012
D128321,2553,"10,0",25/10/2010
D128321,2714,"5,0",16/06/2011
D128321,2838,"5,0",07/07/2011
D128321,3785,"10,0",07/05/2014
D128321,5326,"10,0",13/06/2018
D128322,2414,"5,0",17/05/2010
D128323,,"50,0",30/05/2014
D128323,4223,"50,0",12/05/2016
D128324,2553,"10,0",21/10/2010
D128325,,"50,0",28/05/2013
D128325,3788,"50,0",10/06/2014
D128326,,"32,25",19/10/2010
D128326,2712,"60,0",13/05/2011
D128326,2945,"20,0",22/10/2011
D128326,4141,"10,0",10/05/2015
D128327,,"125,0",09/03/2008
D128328,4133,"43,0",17/01/2015
D128328,4137,"39,0",18/03/2015
D128328,4145,"39,0",25/06/2015
D128328,6922,"41,0",26/10/2018
D128329,3361,"50,0",28/01/2013
D128329,3664,"50,0",27/12/2013
D128329,4215,"50,0",15/01/2016
D128329,4218,"55,0",14/02/2016
D128329,7090,"150,0",09/04/2019
D128330,,"30,0",21/06/2010
D128331,2566,"5,0",10/11/2010
D128332,3781,"30,0",22/02/2014
D128332,4272,"30,0",11/06/2016
D128332,4409,"40,0",24/08/2016
D128333,2566,"30,0",14/11/2010
D128333,2653,"30,0",15/02/2011
D128333,2710,"30,0",20/04/2011
D128334,3675,"50,0",01/02/2014
D128335,3186,"10,0",15/05/2012
D128335,3788,"5,0",14/06/2014
D128335,4138,"30,0",18/03/2015
D128336,3941,"50,0",14/01/2015
D128337,2566,"30,0",05/11/2010
D128337,2713,"30,0",17/05/2011
D128337,2994,"30,0",07/11/2011
D128337,3184,"30,0",26/04/2012
D128337,3440,"30,0",03/02/2013
D128337,3603,"30,0",30/10/2013
D128338,2566,"50,0",01/11/2010
D128338,2712,"50,0",02/05/2011
D128338,2714,"32,0",06/06/2011
D128338,2964,"50,0",06/11/2011
D128338,3033,"50,0",14/12/2011
D128338,3049,"50,0",24/12/2011
D128338,3189,"50,0",30/06/2012
D128338,3448,"50,0",29/04/2013
D128338,7346,"125,0",03/09/2019
D128339,4210,"30,0",28/10/2015
D128339,5296,"30,0",09/05/2018
D128339,5326,"30,0",21/06/2018
D128340,2695,"100,0",21/03/2011
D128340,2945,"100,0",20/10/2011
D128340,2964,"50,0",11/11/2011
D128341,2566,"20,0",09/11/2010
D128341,2713,"10,0",25/05/2011
D128341,3064,"20,0",04/01/2012
D128341,3330,"20,0",17/10/2012
D128341,3663,"20,0",27/11/2013
D128342,2566,"10,0",02/11/2010
D128343,2646,"30,0",22/01/2011
D128343,3183,"30,0",04/04/2012
D128343,5270,"20,0",26/04/2018
D128344,3108,"10,0",10/03/2012
D128345,3361,"5,0",22/01/2013
D128345,4215,"5,0",03/01/2016
D128345,4218,"5,0",15/02/2016
D128346,3129,"33,0",09/04/2012
D128347,2802,"32,25",26/06/2011
D128347,5434,"50,0",29/07/2018
D128348,2654,"35,0",24/02/2011
D128349,3941,"40,0",07/01/2015
D128350,4210,"5,0",07/11/2015
D128351,3505,"36,0",19/05/2013
D128351,3614,"35,0",08/11/2013
D128351,3664,"40,0",26/12/2013
D128352,3361,"30,0",31/01/2013
D128352,3811,"10,0",09/08/2014
D128352,4215,"10,0",06/01/2016
D128352,4687,"41,0",05/07/2017
D128353,4830,"41,0",20/08/2017
D128354,4210,"39,0",24/10/2015
D128355,2566,"30,0",03/11/2010
D128356,3129,"33,0",08/04/2012
D128356,3236,"32,0",21/07/2012
D128356,3895,"39,0",01/11/2014
D128357,2963,"32,25",27/10/2011
D128357,3016,"33,0",29/11/2011
D128357,3064,"36,0",19/01/2012
D128357,3236,"50,0",11/07/2012
D128357,3787,"117,0",02/06/2014
D128358,2802,"5,0",20/06/2011
D128359,2654,"10,0",26/02/2011
D128360,2566,"15,0",16/11/2010
D128360,2653,"10,0",21/02/2011
D128360,2713,"20,0",18/05/2011
D128360,2871,"20,0",22/07/2011
D128360,3016,"20,0",29/11/2011
D128360,3189,"20,0",06/07/2012
D128360,3277,"20,0",12/09/2012
D128360,3443,"20,0",15/03/2013
D128361,3528,"5,0",08/07/2013
D128361,3566,"5,0",09/10/2013
D128362,3528,"5,0",11/07/2013
D128362,3815,"5,0",22/09/2014
D128363,4210,"5,0",21/10/2015
D128364,4210,"30,0",20/10/2015
D128365,2963,"50,0",27/10/2011
D128366,2908,"15,0",11/09/2011
D128367,3361,"36,0",25/01/2013
D128367,3810,"35,0",08/08/2014
D128368,3941,"30,0",30/12/2014
D128369,4830,"41,0",22/08/2017
D128370,4210,"5,0",04/11/2015
D128371,3528,"20,0",30/06/2013
D128372,3505,"15,0",24/05/2013
D128373,3941,"39,0",14/01/2015
D128373,4687,"40,0",13/07/2017
D128374,4210,"25,0",07/11/2015
D128375,3941,"10,0",14/01/2015
D128376,4137,"10,0",21/03/2015
D128377,2963,"32,5",21/10/2011
D128377,,"40,0",16/05/2019
D128378,2908,"40,0",08/09/2011
D128379,4210,"10,0",05/11/2015
D128380,3449,"25,0",05/05/2013
D128380,3788,"25,0",15/06/2014
D128380,4133,"25,0",25/01/2015
D128380,4138,"25,0",02/04/2015
D128380,4681,"50,0",31/03/2017
D128381,2802,"15,0",05/07/2011
D128381,2963,"15,0",03/11/2011
D128381,3187,"25,0",29/05/2012
D128381,3916,"25,0",18/11/2014
D128381,4133,"25,0",22/01/2015
D128381,4148,"39,0",23/08/2015
D128381,4681,"25,0",25/03/2017
D128382,2908,"15,0",04/09/2011
D128382,3186,"10,0",05/05/2012
D128383,4210,"5,0",03/11/2015
D128383,4223,"5,0",04/05/2016
D128384,4210,"10,0",26/10/2015
D128385,3129,"50,0",06/04/2012
D128385,3187,"50,0",21/05/2012
D128385,3254,"50,0",24/08/2012
D128385,7074,"50,0",08/03/2019
D128385,7090,"50,0",02/04/2019
D128385,7346,"50,0",03/09/2019
D128385,7395,"50,0",26/09/2019
D128385,7505,"50,0",27/11/2019
D128386,2908,"10,0",13/09/2011
D128387,3186,"30,0",21/05/2012
D128387,3187,"36,0",25/05/2012
D128387,3346,"36,0",06/11/2012
D128387,3669,"39,0",07/01/2014
D128388,2654,"32,25",19/02/2011
D128388,2695,"30,0",21/03/2011
D128388,2710,"30,0",10/04/2011
D128388,2711,"30,0",18/04/2011
D128388,2713,"30,0",26/05/2011
D128388,2714,"30,0",13/06/2011
D128388,2838,"37,0",10/07/2011
D128388,2871,"30,0",23/07/2011
D128388,2905,"30,0",24/08/2011
D128388,2945,"30,0",15/10/2011
D128388,2964,"30,0",07/11/2011
D128388,2994,"40,0",18/11/2011
D128388,3033,"30,0",14/12/2011
D128388,3049,"30,0",21/12/2011
D128388,3064,"30,0",06/01/2012
D128388,3079,"30,0",28/01/2012
D128388,3125,"30,0",21/03/2012
D128388,3183,"30,0",13/04/2012
D128388,3184,"30,0",19/04/2012
D128388,3187,"30,0",05/06/2012
D128388,3188,"33,0",24/06/2012
D128388,3189,"35,0",27/06/2012
D128388,3236,"30,0",24/07/2012
D128388,3254,"30,0",23/08/2012
D128388,3300,"20,0",19/09/2012
D128388,3346,"30,0",24/10/2012
D128388,3443,"30,0",10/03/2013
D128388,3444,"35,0",20/03/2013
D128388,3527,"30,0",04/07/2013
D128388,3545,"40,0",18/08/2013
D128389,2566,"30,0",01/11/2010
D128390,2711,"5,0",24/04/2011
D128390,3049,"20,0",02/01/2012
D128390,3183,"20,0",10/04/2012
D128390,4137,"20,0",10/03/2015
D128391,2553,"50,0",28/10/2010
D128391,2653,"50,0",06/02/2011
D128392,4210,"5,0",27/10/2015
D128393,3528,"33,0",03/07/2013
D128393,3808,"40,0",28/06/2014
D128393,4217,"30,0",07/02/2016
D128393,4320,"39,0",20/07/2016
D128393,4410,"41,0",17/09/2016
D128393,6922,"41,0",03/11/2018
D128394,4210,"50,0",28/10/2015
D128395,3505,"36,0",10/05/2013
D128395,3614,"35,0",12/11/2013
D128395,4215,"30,0",08/01/2016
